fullSuiteName,suitContractType,suitBlockchain,suitProtocol,suitAddress,suitSymbol,suitLabel,fullMonitorName,monitorType,monitorRiskID,monitorContractType,monitorBlockchain,monitorProtocol,monitorAddress,monitorSymbol,monitorLabel,monitorAlertChannels,monitorDescription,monitorLink,monitor,Client
[VAULT] ethereum StakewiseV3 0xac0f906e433d58fa868f936e8a43230473652885 genesisVault,[VAULT],ethereum,StakewiseV3,0xac0f906e433d58fa868f936e8a43230473652885,,genesisVault,[42] [TOKEN] Ethereum 0xac0f906e433d58fa868f936e8a43230473652885 GenesisVault mintGreaterThan10000000,genericFCD,[42],[TOKEN],Ethereum,,0xac0f906e433d58fa868f936e8a43230473652885,GenesisVault,mintGreaterThan10000000,"['Balancer monitoring', 'ENS monitoring']","On Ethereum: when function is mintOsToken(address receiver, uint256 osTokenShares, address referrer) (based on ABI of 0xac..2885) is called
and address trace_to is 0xac..2885
and uint256 osTokenShares greater than 10000000000000000000000000",https://app.hypernative.xyz/custom-agents?agentId=12333,Custom Agent,Balancer
[VAULT] ethereum StakewiseV3 0xac0f906e433d58fa868f936e8a43230473652885 genesisVault,[VAULT],ethereum,StakewiseV3,0xac0f906e433d58fa868f936e8a43230473652885,,genesisVault,[18] [VAULT] Ethereum Balancer 0xBA12222222228d8Ba445958a75a0704d566BF2C8 osETH poolcomp60,poolCompositionProtocolRatio,[18],[VAULT],Ethereum,Balancer,0xBA12222222228d8Ba445958a75a0704d566BF2C8,osETH,poolcomp60,"['ENS monitoring', 'Balancer monitoring']",On Ethereum: when StakeWise: osETH Token value is above 60% of Balancer pool 0xda..0635 TVL,https://app.hypernative.xyz/custom-agents?agentId=12327,Custom Agent,ENS
[VAULT] ethereum StakewiseV3 0xac0f906e433d58fa868f936e8a43230473652885 genesisVault,[VAULT],ethereum,StakewiseV3,0xac0f906e433d58fa868f936e8a43230473652885,,genesisVault,[4] [MULTISIG] Ethereum StakewiseV3 0xf330b5fE72E91d1a3782E65eED876CF3624c7802 GenesisVaultAdmin ChangeFunctionsCalled,genericFCD,[4],[MULTISIG],Ethereum,StakewiseV3,0xf330b5fE72E91d1a3782E65eED876CF3624c7802,GenesisVaultAdmin,ChangeFunctionsCalled,"['Balancer monitoring', 'ENS monitoring']","On Ethereum: when function is one of changeThreshold(uint256 _threshold), addOwnerWithThreshold(address owner, uint256 _threshold), enableModule(address module), execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures), execTransactionFromModule(address to, uint256 value, bytes data, uint8 operation), execTransactionFromModuleReturnData(address to, uint256 value, bytes data, uint8 operation), removeOwner(address prevOwner, address owner, uint256 _threshold), swapOwner(address prevOwner, address oldOwner, address newOwner) (based on ABI of 0xf3..7802) is called
and address trace_to is 0xf3..7802",https://app.hypernative.xyz/custom-agents?agentId=12328,Custom Agent,Balancer
[VAULT] gnosis StakewiseV3 0xf490c80aae5f2616d3e3bda2483e30c4cb21d1a0 AxolVault,[VAULT],gnosis,StakewiseV3,0xf490c80aae5f2616d3e3bda2483e30c4cb21d1a0,,AxolVault,[4] [MULTISIG] GnosisChain StakewiseV3 0x8737f638E9af54e89ed9E1234dbC68B115CD169e StakewiseV3Admin changeFunctions,genericFCD,[4],[MULTISIG],GnosisChain,StakewiseV3,0x8737f638E9af54e89ed9E1234dbC68B115CD169e,StakewiseV3Admin,changeFunctions,"['treasury-safedao-monitoring', 'GnosisDAO Monitoring', 'Balancer monitoring']","On Gnosis: when function is one of addOwnerWithThreshold(address owner, uint256 _threshold), changeThreshold(uint256 _threshold), enableModule(address module), execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures), removeOwner(address prevOwner, address owner, uint256 _threshold), setGuard(address guard), swapOwner(address prevOwner, address oldOwner, address newOwner) (based on ABI of 0x87..169e) is called
and address trace_to is 0x87..169e",https://app.hypernative.xyz/custom-agents?agentId=11419,Custom Agent,SafeDAO
[VAULT] gnosis StakewiseV3 0xf490c80aae5f2616d3e3bda2483e30c4cb21d1a0 AxolVault,[VAULT],gnosis,StakewiseV3,0xf490c80aae5f2616d3e3bda2483e30c4cb21d1a0,,AxolVault,[4] [VAULT] GnosisChain StakewiseV3 0x33C346928eD9249Cf1d5fc16aE32a8CFFa1671AD AXOLvault adminchanges,genericFCD,[4],[VAULT],GnosisChain,StakewiseV3,0x33C346928eD9249Cf1d5fc16aE32a8CFFa1671AD,AXOLvault,adminchanges,"['treasury-safedao-monitoring', 'GnosisDAO Monitoring', 'Balancer monitoring']","On Gnosis: when function any() (based on ABI of 0x33..71ad) is called
and address tx_from is 0xcf..1516",https://app.hypernative.xyz/custom-agents?agentId=12781,Custom Agent,SafeDAO
[VAULT] gnosis StakewiseV3 0xf490c80aae5f2616d3e3bda2483e30c4cb21d1a0 AxolVault,[VAULT],gnosis,StakewiseV3,0xf490c80aae5f2616d3e3bda2483e30c4cb21d1a0,,AxolVault,[42] [VAULT] GnosisChain StakewiseV3 0x33c346928ed9249cf1d5fc16ae32a8cffa1671ad axolVault osGNOmint,genericFCD,[42],[VAULT],GnosisChain,StakewiseV3,0x33c346928ed9249cf1d5fc16ae32a8cffa1671ad,axolVault,osGNOmint,['Balancer monitoring'],"On Gnosis: when function is mintOsToken(address receiver, uint256 osTokenShares, address referrer) (based on ABI of 0x33..71ad) is called
and address trace_to is 0x33..71ad
and uint256 osTokenShares greater than 10000000000000000000000000",https://app.hypernative.xyz/custom-agents?agentId=14972,Custom Agent,Balancer
[VAULT] gnosis StakewiseV3 0xf490c80aae5f2616d3e3bda2483e30c4cb21d1a0 AxolVault,[VAULT],gnosis,StakewiseV3,0xf490c80aae5f2616d3e3bda2483e30c4cb21d1a0,,AxolVault,[4] [MULTISIG] GnosisChain StakewiseV3 0x33C346928eD9249Cf1d5fc16aE32a8CFFa1671AD AXOLvault changes,genericFCD,[4],[MULTISIG],GnosisChain,StakewiseV3,0x33C346928eD9249Cf1d5fc16aE32a8CFFa1671AD,AXOLvault,changes,"['GnosisDAO Monitoring', 'treasury-safedao-monitoring']","On Gnosis: when function is one of updateState((bytes32 rewardsRoot, int160 reward, uint160 unlockedMevReward, bytes32[] proof)), UPGRADE_INTERFACE_VERSION(), upgradeToAndCall(address newImplementation, bytes data), setValidatorsManager(address validatorsManager_) (based on ABI of 0x33..71ad) is called
and address trace_to is 0x33..71ad",https://app.hypernative.xyz/custom-agents?agentId=12494,Custom Agent,GnosisDAO
[VAULT] gnosis StakewiseV3 0xf490c80aae5f2616d3e3bda2483e30c4cb21d1a0 AxolVault,[VAULT],gnosis,StakewiseV3,0xf490c80aae5f2616d3e3bda2483e30c4cb21d1a0,,AxolVault,[4] [MULTISIG] GnosisChain StakewiseV3 0x33C346928eD9249Cf1d5fc16aE32a8CFFa1671AD AXOLvault anyfunction,addressBalanceChanged,[4],[MULTISIG],GnosisChain,StakewiseV3,0x33C346928eD9249Cf1d5fc16aE32a8CFFa1671AD,AXOLvault,anyfunction,"['treasury-safedao-monitoring', 'Balancer monitoring', 'GnosisDAO Monitoring']",On Gnosis: when the amount of XDAI in 0xcf..1516 decreased by 0 XDAI in less than 10 minutes,https://app.hypernative.xyz/custom-agents?agentId=12492,Custom Agent,SafeDAO
[TOKEN] ethereum 0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3 OriginETH,[TOKEN],ethereum,,0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3,OriginETH,,[9] [PROTOCOL] ethereum origin hacksexploits,Watchlist,[9],[PROTOCOL],ethereum,origin,,,origin,['Balancer monitoring'],,https://app.hypernative.xyz/watchlist/14772,Watchlist,Balancer
[TOKEN] ethereum 0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3 OriginETH,[TOKEN],ethereum,,0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3,OriginETH,,[25] [TOKEN] Ethereum 0x856c4efb76c1d1ae02e20ceb03a2a6a08b0b8dc3 OETH mintAbove10000000,genericFCD,[25],[TOKEN],Ethereum,,0x856c4efb76c1d1ae02e20ceb03a2a6a08b0b8dc3,OETH,mintAbove10000000,['Balancer monitoring'],"On Ethereum: when function is mint(address _account, uint256 _amount) (based on ABI of Origin Protocol: OETH Token) is called
and address trace_to is 0x85..8dc3
and uint256 _amount greater than 10000000000000000000000000",https://app.hypernative.xyz/custom-agents?agentId=15084,Custom Agent,Balancer
[TOKEN] ethereum 0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3 OriginETH,[TOKEN],ethereum,,0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3,OriginETH,,[10] [TIMELOCK] Ethereum Origin 0x35918cde7233f2dd33fa41ae3cb6ae0e42e0e69f timelockOrigin updateDelay,genericFCD,[10],[TIMELOCK],Ethereum,Origin,0x35918cde7233f2dd33fa41ae3cb6ae0e42e0e69f,timelockOrigin,updateDelay,['Balancer monitoring'],"On Ethereum: when function is one of updateDelay(uint256 newDelay), schedule(address target, uint256 value, bytes data, bytes32 predecessor, bytes32 salt, uint256 delay), scheduleBatch(address[] targets, uint256[] values, bytes[] payloads, bytes32 predecessor, bytes32 salt, uint256 delay) (based on ABI of 0x35..e69f) is called
and address trace_to is 0x35..e69f",https://app.hypernative.xyz/custom-agents?agentId=15085,Custom Agent,Balancer
[TOKEN] ethereum 0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3 OriginETH,[TOKEN],ethereum,,0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3,OriginETH,,[22] [TOKEN] ethereum origin 0x63898b3b6ef3d39332082178656e9862bee45c57 topholders,poolTopHolders,[22],[TOKEN],ethereum,,origin,0x63898b3b6ef3d39332082178656e9862bee45c57,topholders,"['Balancer monitoring', 'kpk monitoring', 'ENS monitoring']",On Ethereum: for Origin Protocol: xOGN Token -  when any address crosses (above or below) 40%,https://app.hypernative.xyz/custom-agents?agentId=18730,Custom Agent,Balancer
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[10] [PROTOCOL] Ethereum Lido,Watchlist,[10],[PROTOCOL],Ethereum,Lido,,,Lido,"['treasury-safedao-monitoring', 'Gnosisltd monitoring', 'Cow monitoring', 'ENS monitoring', 'treasury-aave-monitoring', 'GnosisDAO Monitoring', 'kpk monitoring', 'Balancer monitoring']",,https://app.hypernative.xyz/watchlist/4165,Watchlist,SafeDAO
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[9] [PROTOCOL] Ethereum Lido,Watchlist,[9],[PROTOCOL],Ethereum,Lido,,,Lido,"['ENS monitoring', 'Balancer monitoring', 'GnosisDAO Monitoring', 'Gnosisltd monitoring', 'Cow monitoring', 'kpk monitoring', 'treasury-safedao-monitoring', 'treasury-aave-monitoring']",,https://app.hypernative.xyz/watchlist/4164,Watchlist,ENS
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[11] [CONSENSUSLAYER] Ethereum BeaconChain,Watchlist,[11],[CONSENSUSLAYER],Ethereum,,,,BeaconChain,"['GnosisDAO Monitoring', 'Cow monitoring', 'ENS monitoring', 'Balancer monitoring', 'treasury-safedao-monitoring', 'treasury-aave-monitoring', 'kpk monitoring', 'Gnosisltd monitoring']",,https://app.hypernative.xyz/watchlist/977,Watchlist,GnosisDAO
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[4] [PROTOCOL] Ethereum Lido,Watchlist,[4],[PROTOCOL],Ethereum,Lido,,,Lido,"['treasury-safedao-monitoring', 'Cow monitoring', 'kpk monitoring', 'ENS monitoring', 'treasury-aave-monitoring', 'Balancer monitoring', 'GnosisDAO Monitoring', 'Gnosisltd monitoring']",,https://app.hypernative.xyz/watchlist/1169,Watchlist,SafeDAO
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[19] [VAULT] Ethereum Balancer 0xBA12222222228d8Ba445958a75a0704d566BF2C8 wstETH/WETH poolcomp52,poolCompositionProtocolRatio,[19],[VAULT],Ethereum,Balancer,0xBA12222222228d8Ba445958a75a0704d566BF2C8,wstETH/WETH,poolcomp52,"['treasury-aave-monitoring', 'GnosisDAO Monitoring', 'treasury-safedao-monitoring']",On Ethereum: when Lido: wstETH Token value is above 52% of Balancer pool 0x93..05c2 TVL,https://app.hypernative.xyz/custom-agents?agentId=15485,Custom Agent,Aave
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[19] [POOL] Ethereum Curve 0xdc24316b9ae028f1497c275eb9192a3ea0f67022 stETH/ETH poolcomp52,poolComposition,[19],[POOL],Ethereum,Curve,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,stETH/ETH,poolcomp52,"['treasury-aave-monitoring', 'treasury-safedao-monitoring']",On Ethereum: when Lido: stETH Token value is above 56% of pool Lido Curve Liquidity Farming Pool Contract TVL,https://app.hypernative.xyz/custom-agents?agentId=12,Custom Agent,Aave
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[19] [POOL] Ethereum Curve 0xdc24316b9ae028f1497c275eb9192a3ea0f67022 stETH/ETH poolcomp55,poolComposition,[19],[POOL],Ethereum,Curve,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,stETH/ETH,poolcomp55,"['treasury-safedao-monitoring', 'GnosisDAO Monitoring', 'treasury-aave-monitoring']",On Ethereum: when Lido: stETH Token value is above 58% of pool Lido Curve Liquidity Farming Pool Contract TVL,https://app.hypernative.xyz/custom-agents?agentId=13,Custom Agent,SafeDAO
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[20] [TOKEN] Ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH underlying1stETH,accumulatingAssetsPriceDeviation,[20],[TOKEN],Ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,underlying1stETH,"['treasury-safedao-monitoring', 'GnosisDAO Monitoring', 'treasury-aave-monitoring']",On Ethereum: when the price of wstETH is 1% below the value (amount * price) of underlying stETH,https://app.hypernative.xyz/custom-agents?agentId=586,Custom Agent,SafeDAO
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[20] [TOKEN] Ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH underlying2stETH,accumulatingAssetsPriceDeviation,[20],[TOKEN],Ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,underlying2stETH,"['treasury-safedao-monitoring', 'treasury-aave-action', 'GnosisDAO Monitoring']",On Ethereum: when the price of wstETH is 2% below the value (amount * price) of underlying stETH,https://app.hypernative.xyz/custom-agents?agentId=587,Custom Agent,SafeDAO
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[41] [VAULT] Ethereum Balancer 0xBA12222222228d8Ba445958a75a0704d566BF2C8 stETH decrstETH15,addressBalanceChanged,[41],[VAULT],Ethereum,Balancer,0xBA12222222228d8Ba445958a75a0704d566BF2C8,stETH,decrstETH15,"['GnosisDAO Monitoring', 'treasury-aave-monitoring', 'treasury-safedao-monitoring']",On Ethereum: when the amount of Lido: wrapped stETH Token in Balancer: Vault decreased by 15% in less than 1 hour,https://app.hypernative.xyz/custom-agents?agentId=425,Custom Agent,GnosisDAO
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[41] [VAULT] Ethereum Balancer 0xBA12222222228d8Ba445958a75a0704d566BF2C8 stETH decrstETH25,addressBalanceChanged,[41],[VAULT],Ethereum,Balancer,0xBA12222222228d8Ba445958a75a0704d566BF2C8,stETH,decrstETH25,"['treasury-safedao-monitoring', 'GnosisDAO Monitoring', 'treasury-aave-monitoring']",On Ethereum: when the amount of Lido: wrapped stETH Token in Balancer: Vault decreased by 25% in less than 1 hour,https://app.hypernative.xyz/custom-agents?agentId=426,Custom Agent,SafeDAO
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[6] [TOKEN] Ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH TTHshare,poolTopHolders,[6],[TOKEN],Ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,TTHshare,"['Cow monitoring', 'ENS monitoring', 'treasury-safedao-monitoring', 'GnosisDAO Monitoring', 'kpk monitoring', 'Balancer monitoring', 'Gnosisltd monitoring', 'treasury-aave-monitoring']",On Ethereum: for Lido: wstETH Token -  when any address crosses (above or below) 10%,https://app.hypernative.xyz/custom-agents?agentId=983,Custom Agent,Cow
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[19] [VAULT] Ethereum Balancer 0xBA12222222228d8Ba445958a75a0704d566BF2C8 wstETH/WETH poolcomp55,poolCompositionProtocolRatio,[19],[VAULT],Ethereum,Balancer,0xBA12222222228d8Ba445958a75a0704d566BF2C8,wstETH/WETH,poolcomp55,"['GnosisDAO Monitoring', 'treasury-aave-monitoring', 'treasury-safedao-monitoring']",On Ethereum: when Lido: wstETH Token value is above 55% of Balancer pool 0x93..05c2 TVL,https://app.hypernative.xyz/custom-agents?agentId=15486,Custom Agent,GnosisDAO
[TOKEN] ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH,[TOKEN],ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,,[5] [MULTISIG] Ethereum Lido 0x73b047fe6337183A454c5217241D780a932777bD emergencyMultisig,genericFCD,[5],[MULTISIG],Ethereum,Lido,0x73b047fe6337183A454c5217241D780a932777bD,emergencyMultisig,,"['ENS monitoring', 'treasury-safedao-monitoring', 'Balancer monitoring', 'kpk monitoring', 'Gnosisltd monitoring', 'Cow monitoring', 'GnosisDAO Monitoring', 'treasury-aave-monitoring']","On Ethereum: when function is one of addOwnerWithThreshold(address owner, uint256 _threshold), changeThreshold(uint256 _threshold), enableModule(address module), execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures), execTransactionFromModule(address to, uint256 value, bytes data, uint8 operation), removeOwner(address prevOwner, address owner, uint256 _threshold), setGuard(address guard), swapOwner(address prevOwner, address oldOwner, address newOwner) (based on ABI of Lido: Emergency Brakes Multisigs) is called
and address trace_to is 0x73..77bd",https://app.hypernative.xyz/custom-agents?agentId=15543,Custom Agent,ENS
[TOKEN] ethereum 0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b NXM,[TOKEN],ethereum,,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM,,[13] [OTHER] Ethereum NexusMutual 0xcafeaf6ea90cb931ae43a8cf4b25a73a24cf6158 CapitalPool Drain10Percent,addressBalanceChanged,[13],[OTHER],Ethereum,NexusMutual,0xcafeaf6ea90cb931ae43a8cf4b25a73a24cf6158,CapitalPool,Drain10Percent,['treasury-aave-monitoring'],On Ethereum: when the amount of Lido: stETH Token in 0xca..6158 decreased by 10% in less than 6 hours,https://app.hypernative.xyz/custom-agents?agentId=15553,Custom Agent,Aave
[TOKEN] ethereum 0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b NXM,[TOKEN],ethereum,,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM,,[13] [OTHER] Ethereum NexusMutual 0xcafeaf6ea90cb931ae43a8cf4b25a73a24cf6158 CapitalPool Drain25,addressBalanceChanged,[13],[OTHER],Ethereum,NexusMutual,0xcafeaf6ea90cb931ae43a8cf4b25a73a24cf6158,CapitalPool,Drain25,['treasury-aave-monitoring'],On Ethereum: when the amount of Lido: stETH Token in 0xca..6158 decreased by 25% in less than 6 hours,https://app.hypernative.xyz/custom-agents?agentId=15554,Custom Agent,Aave
[TOKEN] ethereum 0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b NXM,[TOKEN],ethereum,,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM,,[13] [OTHER] Ethereum NexusMutual 0xcafeaf6ea90cb931ae43a8cf4b25a73a24cf6158 CapitalPool Drain10rETH,addressBalanceChanged,[13],[OTHER],Ethereum,NexusMutual,0xcafeaf6ea90cb931ae43a8cf4b25a73a24cf6158,CapitalPool,Drain10rETH,['treasury-aave-monitoring'],On Ethereum: when the amount of Rocket Pool: rETH Token in 0xca..6158 decreased by 10% in less than 6 hours,https://app.hypernative.xyz/custom-agents?agentId=15555,Custom Agent,Aave
[TOKEN] ethereum 0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b NXM,[TOKEN],ethereum,,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM,,[13] [OTHER] Ethereum NexusMutual 0xcafeaf6ea90cb931ae43a8cf4b25a73a24cf6158 CapitalPool Drain25rETH,addressBalanceChanged,[13],[OTHER],Ethereum,NexusMutual,0xcafeaf6ea90cb931ae43a8cf4b25a73a24cf6158,CapitalPool,Drain25rETH,['treasury-aave-monitoring'],On Ethereum: when the amount of Rocket Pool: rETH Token in 0xca..6158 decreased by 25% in less than 6 hours,https://app.hypernative.xyz/custom-agents?agentId=15556,Custom Agent,Aave
[TOKEN] ethereum 0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b NXM,[TOKEN],ethereum,,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM,,[5] [MULTISIG] Ethereum NexusMutual 0x422D71fb8040aBEF53f3a05d21A9B85eebB2995D emergencyMultisig,genericFCD,[5],[MULTISIG],Ethereum,NexusMutual,0x422D71fb8040aBEF53f3a05d21A9B85eebB2995D,emergencyMultisig,,['treasury-aave-monitoring'],"On Ethereum: when function is one of addOwnerWithThreshold(address owner, uint256 _threshold), changeThreshold(uint256 _threshold), enableModule(address module), execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures), execTransactionFromModule(address to, uint256 value, bytes data, uint8 operation), execTransactionFromModuleReturnData(address to, uint256 value, bytes data, uint8 operation), removeOwner(address prevOwner, address owner, uint256 _threshold), setGuard(address guard), swapOwner(address prevOwner, address oldOwner, address newOwner) (based on ABI of 0x42..995d) is called
and address trace_to is 0x42..995d",https://app.hypernative.xyz/custom-agents?agentId=15549,Custom Agent,Aave
[TOKEN] ethereum 0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b NXM,[TOKEN],ethereum,,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM,,[5] [MULTISIG] Ethereum NexusMutual 0x422d71fb8040abef53f3a05d21a9b85eebb2995d initiated,gnosisSafe,[5],[MULTISIG],Ethereum,NexusMutual,0x422d71fb8040abef53f3a05d21a9b85eebb2995d,initiated,,['treasury-aave-monitoring'],"On Ethereum: when a new transaction is initiated in multisig 0x42..995d, checked every 1 minute",https://app.hypernative.xyz/custom-agents?agentId=12180,Custom Agent,Aave
[TOKEN] ethereum 0xA17581A9E3356d9A858b789D68B4d866e593aE94 cWETHv3,[TOKEN],ethereum,,0xA17581A9E3356d9A858b789D68B4d866e593aE94,cWETHv3,,[10] [PROTOCOL] Ethereum CompoundV3,Watchlist,[10],[PROTOCOL],Ethereum,CompoundV3,,,CompoundV3,"['Balancer monitoring', 'ENS monitoring']",,https://app.hypernative.xyz/watchlist/11513,Watchlist,Balancer
[TOKEN] ethereum 0xA17581A9E3356d9A858b789D68B4d866e593aE94 cWETHv3,[TOKEN],ethereum,,0xA17581A9E3356d9A858b789D68B4d866e593aE94,cWETHv3,,[4] [OTHER] Ethereum Compound 0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b ComptrollerPause proxyUpgrade,genericFCD,[4],[OTHER],Ethereum,Compound,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,ComptrollerPause,proxyUpgrade,"['GnosisDAO Monitoring', 'ENS monitoring', 'Balancer monitoring']","On Ethereum: when function is one of _acceptImplementation(), _setPendingImplementation(address newPendingImplementation), _acceptAdmin(), pauseGuardian() (based on ABI of Compound: Comptroller) is called
and address trace_to is 0x3d..cd3b",https://app.hypernative.xyz/custom-agents?agentId=15560,Custom Agent,GnosisDAO
[TOKEN] ethereum 0xA17581A9E3356d9A858b789D68B4d866e593aE94 cWETHv3,[TOKEN],ethereum,,0xA17581A9E3356d9A858b789D68B4d866e593aE94,cWETHv3,,[6] [TOKEN] Ethereum 0xc00e94Cb662C3520282E6f5717214004A7f26888 COMP TTHshare10,poolTopHolders,[6],[TOKEN],Ethereum,,0xc00e94Cb662C3520282E6f5717214004A7f26888,COMP,TTHshare10,['Balancer monitoring'],On Ethereum: for Compound: COMP Token -  when any address crosses (above or below) 10%,https://app.hypernative.xyz/custom-agents?agentId=1010,Custom Agent,Balancer
